9406,0,Before_All_Else_Be_Graphed,104,http://lca2015.linux.org.au/schedule/30042/view_talk,http://youtu.be/tWFxEbLED3k
9407,12,Hop_Skip_Jump_Implementing_a_concurrent_interpreter_with_Promises,105,http://lca2015.linux.org.au/schedule/30200/view_talk,http://youtu.be/KEkWorxEU_k
9408,12,Lightning_Talks_6,106,,http://youtu.be/_n2TPYk5KaU
9409,12,OpenStack_for_NonDevelopers,107,http://lca2015.linux.org.au/schedule/30222/view_talk,http://youtu.be/VJgrbApKnqc
9410,12,Some_things_you_can_do_with_a_recurrent_neural_network,108,http://lca2015.linux.org.au/schedule/30225/view_talk,http://youtu.be/MsNgkTm8KKc
9411,12,OFconnect_An_OpenFlow_Software_Defined_Networking_Library_For_Everyone,109,http://lca2015.linux.org.au/schedule/30182/view_talk,http://youtu.be/q_osgcpg8Tg
9412,12,VFIO_Virtual_Fabric_IO_aka_PCI_passthrough,110,http://lca2015.linux.org.au/schedule/30231/view_talk,http://youtu.be/7d6gau1jea0
9413,12,Tales_from_the_Trenches_Battling_Browser_Bugs_for_Fun_and_NonProfit,111,http://lca2015.linux.org.au/schedule/30097/view_talk,http://youtu.be/mG3bTVF-EGo
9414,12,Crossplatform_development_in_QML,113,http://lca2015.linux.org.au/schedule/30289/view_talk,http://youtu.be/2GluLNdNBnw
9415,12,The_Democratisation_of_Radio,114,http://lca2015.linux.org.au/schedule/30067/view_talk,http://youtu.be/_HjG0gLJio4
9416,12,A_CoreOS_Tutorial,115,http://lca2015.linux.org.au/schedule/30078/view_talk,http://youtu.be/Mc0N1rlTyps
9417,12,All_your_multimedia_are_belong_to_us,116,http://lca2015.linux.org.au/schedule/30265/view_talk,http://youtu.be/ydqNot4csmE
9418,12,Open_Source_Protocols_and_Architectures_to_Fix_the_Internet_of_Things,117,http://lca2015.linux.org.au/schedule/30292/view_talk,http://youtu.be/3ZWVcCHXbbY
9419,12,Servo_Building_a_Parallel_Browser,118,http://lca2015.linux.org.au/schedule/30171/view_talk,http://youtu.be/7q9vIMXSTzc
9420,12,How_to_get_one_of_those_Open_Source_jobs,119,http://lca2015.linux.org.au/schedule/30296/view_talk,http://youtu.be/RGJAK6BIgL8
9421,12,Deploying_to_the_cloud_with_golden_images_Heat_and_Docker,120,http://lca2015.linux.org.au/schedule/30047/view_talk,http://youtu.be/UBePhVnyTTs
9422,12,Getting_More_Out_Of_System_Suspend_In_Linux,121,http://lca2015.linux.org.au/schedule/30259/view_talk,http://youtu.be/ZwfO1SykhNY
9423,12,8_writers_in_under_8_months_from_zero_to_a_docs_team_in_no_time_flat,122,http://lca2015.linux.org.au/schedule/30253/view_talk,http://youtu.be/A0HHrJBXrPg
9424,12,The_Low_Down_on_IRS_status_for_Free_and_Open_Source_Software_Nonprofits_in_the_US,123,http://lca2015.linux.org.au/schedule/30178/view_talk,http://youtu.be/Z5uY01QlyK0
9425,12,Reducing_GLSL_Compiler_Memory_Usage_or_Fitting_5kg_of_Potatoes_in_a_2kg_Bag,124,http://lca2015.linux.org.au/schedule/30149/view_talk,http://youtu.be/K-5DTAD2Isk
9426,12,Opensource_OpenGL_on_the_Raspberry_Pi,125,http://lca2015.linux.org.au/schedule/30256/view_talk,http://youtu.be/EXDeketJNdk
9427,12,When_Your_Codebase_Is_Nearly_Old_Enough_To_Vote,128,http://lca2015.linux.org.au/schedule/30051/view_talk,http://youtu.be/G45hqWNScvE
9428,12,Pettycoin_Towards_10,129,http://lca2015.linux.org.au/schedule/30308/view_talk,http://youtu.be/qq2EvH4eGLk
9429,12,Ask_Away_Staking_Out_the_Stakeholders,131,http://lca2015.linux.org.au/schedule/30190/view_talk,http://youtu.be/WbbZ8Vn21GA
9430,12,FireFoxOS_and_the_Linux_Kernel,132,http://lca2015.linux.org.au/schedule/30120/view_talk,http://youtu.be/kkPj13kyNEI
9431,12,The_future_of_Python_packaging,133,http://lca2015.linux.org.au/schedule/30045/view_talk,http://youtu.be/Oc9khbXBes8
9432,12,A_methodical_makeover_for_CTDB,134,http://lca2015.linux.org.au/schedule/30175/view_talk,http://youtu.be/8DLx7GJfn-A
9433,12,OneRNG_An_Open_and_Verifiable_hardware_random_number_generator,136,http://lca2015.linux.org.au/schedule/30079/view_talk,http://youtu.be/jiy1rlKdBo8
9434,12,Tunnels_and_Bridges_A_drive_through_OpenStack_Networking,137,http://lca2015.linux.org.au/schedule/30218/view_talk,http://youtu.be/L7fVatxJm4g
9435,12,Reverse_engineering_embedded_software_using_Radare2,138,http://lca2015.linux.org.au/schedule/30102/view_talk,http://youtu.be/R3sGlzXfEkU
9436,12,Crypto_Wont_Save_You_Either,139,http://lca2015.linux.org.au/schedule/30134/view_talk,http://youtu.be/_ahcUuNO4so
9437,12,Making_build_systems_not_suck,140,http://lca2015.linux.org.au/schedule/30101/view_talk,http://youtu.be/KPi0AuVpxLI
9438,12,Herding_Cats_Getting_an_open_source_community_to_work_on_the_same_thing,141,http://lca2015.linux.org.au/schedule/30167/view_talk,http://youtu.be/eoycrMu9iPY
9439,12,OpenPOWER_building_an_opensource_software_stack_from_bare_metal,142,http://lca2015.linux.org.au/schedule/30305/view_talk,http://youtu.be/DigNr08GVss
9440,12,VideoLAN_and_VLC,143,http://lca2015.linux.org.au/schedule/30251/view_talk,http://youtu.be/ADa_oCFTdBc
9441,12,Pushing_users_into_the_pit_of_success_stories_from_the_Samba_3_Samba_4_transition,145,http://lca2015.linux.org.au/schedule/30191/view_talk,http://youtu.be/r6Cp-4p0jj4
9442,12,FLOSSing_in_the_lab_What_Plant_and_Food_Research_does_with_FLOSS,146,http://lca2015.linux.org.au/schedule/30122/view_talk,http://youtu.be/61HOyJrqA_w
9443,12,Vaultaire_a_data_vault_for_system_metrics_backed_onto_Ceph,147,http://lca2015.linux.org.au/schedule/30074/view_talk,http://youtu.be/eTML9BZizKQ
9444,12,Who_is_Linux_Australia,148,http://lca2015.linux.org.au/schedule/30269/view_talk,http://youtu.be/sr4jo6klS1M
9445,12,BareMetal_Multicore_Performance_in_a_GeneralPurpose_Operating_System_Adventures_in_Ubiquity,150,http://lca2015.linux.org.au/schedule/30141/view_talk,http://youtu.be/5yTf7u5J_kc
9446,0,Drupal8_outta_the_box,151,http://lca2015.linux.org.au/schedule/30173/view_talk,
9447,12,IPMI_because_ACPI_and_UEFI_werent_terrifying_enough,152,http://lca2015.linux.org.au/schedule/30130/view_talk,http://youtu.be/GZeUntdObCA
9448,12,Connecting_Containers_Building_a_PaaS_with_Docker_and_Kubernetes,153,http://lca2015.linux.org.au/schedule/30080/view_talk,http://youtu.be/omTGY8LjVdA
9449,12,Programming_Considered_Harmful,154,http://lca2015.linux.org.au/schedule/30034/view_talk,http://youtu.be/VpuVDfSXs-g
9450,12,Wiki_New_Zealand_Winning_through_collaboration,156,http://lca2015.linux.org.au/schedule/30070/view_talk,http://youtu.be/vBUyb-9kQvI
9451,12,Considering_the_Future_of_Copyleft_How_Will_The_Next_Generation_Perceive_GPL,157,http://lca2015.linux.org.au/schedule/30148/view_talk,http://youtu.be/-ItFjEG3LaA
9452,12,Flying_with_Linux,159,http://lca2015.linux.org.au/schedule/30229/view_talk,http://youtu.be/2Twl2mQAh6g
9453,2,When_Everything_Falls_Apart_Stories_of_Version_Control_System_Scaling,160,http://lca2015.linux.org.au/schedule/30262/view_talk,http://youtu.be/M2gFJlhnTrI
9454,12,Advanced_Linux_ServerSide_Threats_How_they_work_and_what_you_can_do_about_them,161,http://lca2015.linux.org.au/schedule/30181/view_talk,http://youtu.be/L9tjcB_ij-0
9455,12,Surrounded_by_Graphs_a_short_introduction_to_Graph_Databases_and_Neo4j,162,http://lca2015.linux.org.au/schedule/30096/view_talk,http://youtu.be/lowqIdQDXsc
9456,12,Government_as_an_API_open_datasourcestandards,163,http://lca2015.linux.org.au/schedule/30066/view_talk,http://youtu.be/R5qTzk1WGso
9457,12,Hacking_3D_Printers,165,http://lca2015.linux.org.au/schedule/30220/view_talk,http://youtu.be/lhLMh6iXYPg
9458,12,Mixing_In_The_Free_World,166,http://lca2015.linux.org.au/schedule/30183/view_talk,http://youtu.be/baXHIfPrMz0
9459,12,SLAUOB_Kernel_memory_allocator_design_and_philosophy,167,http://lca2015.linux.org.au/schedule/30035/view_talk,http://youtu.be/h0VMLXavx30
9460,12,FreeIPA_Open_Source_Identity_Management,168,http://lca2015.linux.org.au/schedule/30048/view_talk,http://youtu.be/PZXsNt2_Ie8
9461,12,SD_Cards_and_filesystems_for_Embedded_Systems,169,http://lca2015.linux.org.au/schedule/30004/view_talk,http://youtu.be/K3zb6p0thQU
9462,12,How_to_train_your_Minions,171,http://lca2015.linux.org.au/schedule/30069/view_talk,http://youtu.be/2AkOydipwYc
9463,12,NoOps_with_Ansible_and_Puppet,172,http://lca2015.linux.org.au/schedule/30268/view_talk,http://youtu.be/7JGOcSZJy6w
9464,12,Why_cant_we_be_friends_Integrating_Security_into_an_Existing_Agile_SDLC,173,http://lca2015.linux.org.au/schedule/30060/view_talk,http://youtu.be/1jGPgsutfYQ
9465,12,Botching_up_IOCTLs,174,http://lca2015.linux.org.au/schedule/30266/view_talk,http://youtu.be/WnqXHs_tGR4
9466,12,Sustaining_Momentum_or_the_Gap_Between_User_Request_and_Developer_Capacity,176,http://lca2015.linux.org.au/schedule/30091/view_talk,http://youtu.be/rslCFU5I2EE
9467,2,Grace_an_opensource_educational_programming_language,177,http://lca2015.linux.org.au/schedule/30248/view_talk,http://youtu.be/L0RpQMLN0Rs
9468,1,Lightning_Talks_7,178,,
9469,12,Building_Services_in_Go,179,http://lca2015.linux.org.au/schedule/30217/view_talk,http://youtu.be/MeOK1UzGHYw
9473,12,HighPerformance_and_Scalable_Updates_The_Issaquah_Challenge,186,http://lca2015.linux.org.au/schedule/30142/view_talk,http://youtu.be/DZJPqTTt7MA
9474,12,Configuration_Management_A_love_story,200,,http://youtu.be/Z9eSpL8A2VQ
9475,12,Healthy_Operations,201,,http://youtu.be/fruR_2sIw70
9476,12,Developments_in_PCP_Performance_CoPilot,202,,http://youtu.be/_ZyrKlHizmU
9477,12,Security_options_for_container_implementations,203,,http://youtu.be/P_brthaqyTQ
9478,12,Mass_automatic_roll_out_of_Linux_with_Windows_as_a_VM_guest,204,,http://youtu.be/ExpTEWui3Yw
9479,12,etcd_distributed_locking_and_service_discovery,205,,http://youtu.be/MGWBIaaEpk8
9480,12,Linux_at_the_University,206,,http://youtu.be/IinX_rDIvZc
9481,12,Untangling_the_strings_Scaling_Puppet_with_inotify_Steven_McDonald,207,,http://youtu.be/gdtNlAVHxG4
9482,12,Alerting_Husbandry,208,,http://youtu.be/rBsC0EmCaUI
